,Hour,P95 Runtime
695,2023-07-07 23:00:00,1707.4
696,2023-07-08 00:00:00,1828.23
697,2023-07-08 01:00:00,1723.87
698,2023-07-08 02:00:00,1688.64
699,2023-07-08 03:00:00,1819.84
700,2023-07-08 04:00:00,1869.74
701,2023-07-08 05:00:00,1822.73
702,2023-07-08 06:00:00,2067.41
703,2023-07-08 07:00:00,2282.87
704,2023-07-08 08:00:00,1858.43
705,2023-07-08 09:00:00,1372.12
706,2023-07-08 10:00:00,2218.51
707,2023-07-08 11:00:00,2487.03
708,2023-07-08 12:00:00,2133.43
709,2023-07-08 13:00:00,2070.79
710,2023-07-08 14:00:00,1894.7
711,2023-07-08 15:00:00,1787.69
712,2023-07-08 16:00:00,1795.35
713,2023-07-08 17:00:00,1691.09
714,2023-07-08 18:00:00,1612.95
715,2023-07-08 19:00:00,1679.93
716,2023-07-08 20:00:00,1709.07
717,2023-07-08 21:00:00,1400.45
718,2023-07-08 22:00:00,1513.32
719,2023-07-08 23:00:00,1570.58
720,2023-07-09 00:00:00,1600.12
721,2023-07-09 01:00:00,1701.82
722,2023-07-09 02:00:00,1807.38
723,2023-07-09 03:00:00,2063.27
724,2023-07-09 04:00:00,2408.73
725,2023-07-09 05:00:00,2342.09
726,2023-07-09 06:00:00,2182.47
727,2023-07-09 07:00:00,2342.64
728,2023-07-09 08:00:00,1520.24
729,2023-07-09 09:00:00,1359.48
730,2023-07-09 10:00:00,2418.9
731,2023-07-09 11:00:00,2393.74
732,2023-07-09 12:00:00,2003.18
733,2023-07-09 13:00:00,2070.57
734,2023-07-09 14:00:00,1965.49
735,2023-07-09 15:00:00,1698.54
736,2023-07-09 16:00:00,1793.23
737,2023-07-09 17:00:00,1627.78
738,2023-07-09 18:00:00,1576.28
739,2023-07-09 19:00:00,1623.73
740,2023-07-09 20:00:00,1582.77
741,2023-07-09 21:00:00,1707.51
742,2023-07-09 22:00:00,1673.04
743,2023-07-09 23:00:00,1791.56
744,2023-07-10 00:00:00,1910.62
745,2023-07-10 01:00:00,1797.12
746,2023-07-10 02:00:00,1723.61
747,2023-07-10 03:00:00,2166.85
748,2023-07-10 04:00:00,2132.21
749,2023-07-10 05:00:00,2115.06
750,2023-07-10 06:00:00,2022.34
751,2023-07-10 07:00:00,2176.83
752,2023-07-10 08:00:00,1640.36
753,2023-07-10 09:00:00,1552.3
754,2023-07-10 10:00:00,2377.7
755,2023-07-10 11:00:00,2463.43
756,2023-07-10 12:00:00,2377.98
757,2023-07-10 13:00:00,2485.19
758,2023-07-10 14:00:00,2442.68
759,2023-07-10 15:00:00,2446.78
760,2023-07-10 16:00:00,2269.48
761,2023-07-10 17:00:00,2216.72
762,2023-07-10 18:00:00,2201.54
763,2023-07-10 19:00:00,2132.87
764,2023-07-10 20:00:00,2182.18
765,2023-07-10 21:00:00,1914.13
766,2023-07-10 22:00:00,1853.05
767,2023-07-10 23:00:00,1825.16
768,2023-07-11 00:00:00,1920.39
769,2023-07-11 01:00:00,1940.64
770,2023-07-11 02:00:00,2015.28
771,2023-07-11 03:00:00,2094.62
772,2023-07-11 04:00:00,2453.46
773,2023-07-11 05:00:00,2090.17
774,2023-07-11 06:00:00,2077.77
775,2023-07-11 07:00:00,2128.12
776,2023-07-11 08:00:00,1890.3
777,2023-07-11 09:00:00,1580.98
778,2023-07-11 10:00:00,2196.17
779,2023-07-11 11:00:00,2258.97
780,2023-07-11 12:00:00,2266.23
781,2023-07-11 13:00:00,2400.51
782,2023-07-11 14:00:00,2400.05
783,2023-07-11 15:00:00,2383.27
784,2023-07-11 16:00:00,2234.24
785,2023-07-11 17:00:00,2200.9
786,2023-07-11 18:00:00,2240.35
787,2023-07-11 19:00:00,2191.49
788,2023-07-11 20:00:00,2130.47
789,2023-07-11 21:00:00,1898.19
790,2023-07-11 22:00:00,1747.77
791,2023-07-11 23:00:00,1758.03
792,2023-07-12 00:00:00,1813.95
793,2023-07-12 01:00:00,1815.84
794,2023-07-12 02:00:00,1616.1
795,2023-07-12 03:00:00,1806.66
796,2023-07-12 04:00:00,1694.43
797,2023-07-12 05:00:00,1800.33
798,2023-07-12 06:00:00,2007.45
799,2023-07-12 07:00:00,2136.58
800,2023-07-12 08:00:00,1773.84
801,2023-07-12 09:00:00,1581.12
802,2023-07-12 10:00:00,2139.32
803,2023-07-12 11:00:00,2274.16
804,2023-07-12 12:00:00,2160.68
805,2023-07-12 13:00:00,2352.46
806,2023-07-12 14:00:00,2431.09
807,2023-07-12 15:00:00,2353.53
808,2023-07-12 16:00:00,2381.69
809,2023-07-12 17:00:00,2250.52
810,2023-07-12 18:00:00,2163.71
811,2023-07-12 19:00:00,2139.17
812,2023-07-12 20:00:00,2094.73
813,2023-07-12 21:00:00,1920.24
814,2023-07-12 22:00:00,1877.43
815,2023-07-12 23:00:00,1826.75
816,2023-07-13 00:00:00,1913.98
817,2023-07-13 01:00:00,1902.38
818,2023-07-13 02:00:00,1896.62
819,2023-07-13 03:00:00,2026.71
820,2023-07-13 04:00:00,1873.79
821,2023-07-13 05:00:00,2063.79
822,2023-07-13 06:00:00,2258.14
823,2023-07-13 07:00:00,2302.46
824,2023-07-13 08:00:00,1844.34
825,2023-07-13 09:00:00,1678.63
826,2023-07-13 10:00:00,2410.34
827,2023-07-13 11:00:00,2424.41
828,2023-07-13 12:00:00,2321.41
829,2023-07-13 13:00:00,2508.3
830,2023-07-13 14:00:00,2397.99
831,2023-07-13 15:00:00,2385.0
832,2023-07-13 16:00:00,2372.6
833,2023-07-13 17:00:00,2253.76
834,2023-07-13 18:00:00,2240.39
835,2023-07-13 19:00:00,2240.03
836,2023-07-13 20:00:00,2224.23
837,2023-07-13 21:00:00,1937.71
838,2023-07-13 22:00:00,1884.27
839,2023-07-13 23:00:00,1881.27
840,2023-07-14 00:00:00,1985.83
841,2023-07-14 01:00:00,1939.0
842,2023-07-14 02:00:00,1914.72
843,2023-07-14 03:00:00,2136.31
844,2023-07-14 04:00:00,1939.97
845,2023-07-14 05:00:00,2099.86
846,2023-07-14 06:00:00,2014.54
847,2023-07-14 07:00:00,1984.01
848,2023-07-14 08:00:00,1709.6
849,2023-07-14 09:00:00,1642.68
850,2023-07-14 10:00:00,2124.35
851,2023-07-14 11:00:00,2241.87
852,2023-07-14 12:00:00,2157.73
853,2023-07-14 13:00:00,2218.3
854,2023-07-14 14:00:00,2228.99
855,2023-07-14 15:00:00,2206.4
856,2023-07-14 16:00:00,2161.7
857,2023-07-14 17:00:00,2175.46
858,2023-07-14 18:00:00,2179.95
859,2023-07-14 19:00:00,2128.2
860,2023-07-14 20:00:00,2057.57
861,2023-07-14 21:00:00,1871.75
862,2023-07-14 22:00:00,1719.26
863,2023-07-14 23:00:00,1705.98
864,2023-07-15 00:00:00,1731.46
865,2023-07-15 01:00:00,1692.5
866,2023-07-15 02:00:00,1689.67
867,2023-07-15 03:00:00,1777.04
868,2023-07-15 04:00:00,1730.16
869,2023-07-15 05:00:00,1660.81
870,2023-07-15 06:00:00,1790.84
871,2023-07-15 07:00:00,1870.07
872,2023-07-15 08:00:00,1408.91
873,2023-07-15 09:00:00,1283.43
874,2023-07-15 10:00:00,2168.68
875,2023-07-15 11:00:00,2252.98
876,2023-07-15 12:00:00,2036.0
877,2023-07-15 13:00:00,2133.98
878,2023-07-15 14:00:00,1958.46
879,2023-07-15 15:00:00,1869.97
880,2023-07-15 16:00:00,1986.21
881,2023-07-15 17:00:00,1807.4
882,2023-07-15 18:00:00,1702.9
883,2023-07-15 19:00:00,1735.68
884,2023-07-15 20:00:00,1773.21
885,2023-07-15 21:00:00,1380.67
886,2023-07-15 22:00:00,1558.64
887,2023-07-15 23:00:00,1623.38
888,2023-07-16 00:00:00,1736.05
889,2023-07-16 01:00:00,1814.7
890,2023-07-16 02:00:00,1854.55
891,2023-07-16 03:00:00,1854.35
892,2023-07-16 04:00:00,2178.29
893,2023-07-16 05:00:00,2272.38
894,2023-07-16 06:00:00,1979.62
895,2023-07-16 07:00:00,2190.63
896,2023-07-16 08:00:00,1423.57
897,2023-07-16 09:00:00,1324.64
898,2023-07-16 10:00:00,2342.79
899,2023-07-16 11:00:00,2131.23
900,2023-07-16 12:00:00,1799.52
901,2023-07-16 13:00:00,1761.15
902,2023-07-16 14:00:00,1673.03
903,2023-07-16 15:00:00,1591.37
904,2023-07-16 16:00:00,1646.82
905,2023-07-16 17:00:00,1596.21
906,2023-07-16 18:00:00,1513.26
907,2023-07-16 19:00:00,1588.22
908,2023-07-16 20:00:00,1620.23
909,2023-07-16 21:00:00,1487.24
910,2023-07-16 22:00:00,1627.02
911,2023-07-16 23:00:00,1774.81
912,2023-07-17 00:00:00,1794.97
913,2023-07-17 01:00:00,1730.29
914,2023-07-17 02:00:00,1611.66
915,2023-07-17 03:00:00,2161.88
916,2023-07-17 04:00:00,2457.29
917,2023-07-17 05:00:00,2130.3
918,2023-07-17 06:00:00,2031.31
919,2023-07-17 07:00:00,2079.63
920,2023-07-17 08:00:00,1548.12
921,2023-07-17 09:00:00,1473.54
922,2023-07-17 10:00:00,2151.71
923,2023-07-17 11:00:00,2365.4
924,2023-07-17 12:00:00,2216.36
925,2023-07-17 13:00:00,2340.11
926,2023-07-17 14:00:00,2330.55
927,2023-07-17 15:00:00,2213.15
928,2023-07-17 16:00:00,2070.53
929,2023-07-17 17:00:00,2101.18
930,2023-07-17 18:00:00,2047.17
931,2023-07-17 19:00:00,2138.07
932,2023-07-17 20:00:00,2052.98
933,2023-07-17 21:00:00,1820.73
934,2023-07-17 22:00:00,1774.13
935,2023-07-17 23:00:00,1792.87
936,2023-07-18 00:00:00,1800.61
937,2023-07-18 01:00:00,1753.56
938,2023-07-18 02:00:00,1822.58
939,2023-07-18 03:00:00,2079.0
940,2023-07-18 04:00:00,2049.44
941,2023-07-18 05:00:00,2045.01
942,2023-07-18 06:00:00,1979.65
943,2023-07-18 07:00:00,2011.04
944,2023-07-18 08:00:00,1601.54
945,2023-07-18 09:00:00,1583.41
946,2023-07-18 10:00:00,2041.47
947,2023-07-18 11:00:00,2192.06
948,2023-07-18 12:00:00,2190.19
949,2023-07-18 13:00:00,2313.2
950,2023-07-18 14:00:00,2198.4
951,2023-07-18 15:00:00,2181.04
952,2023-07-18 16:00:00,2067.92
953,2023-07-18 17:00:00,2111.81
954,2023-07-18 18:00:00,2129.48
955,2023-07-18 19:00:00,2160.31
956,2023-07-18 20:00:00,2054.34
957,2023-07-18 21:00:00,1882.85
958,2023-07-18 22:00:00,1807.56
959,2023-07-18 23:00:00,1781.49
960,2023-07-19 00:00:00,1827.37
961,2023-07-19 01:00:00,1795.05
962,2023-07-19 02:00:00,1720.63
963,2023-07-19 03:00:00,1906.67
964,2023-07-19 04:00:00,1765.35
965,2023-07-19 05:00:00,1639.68
966,2023-07-19 06:00:00,1769.14
967,2023-07-19 07:00:00,1994.21
968,2023-07-19 08:00:00,1690.75
969,2023-07-19 09:00:00,1553.88
970,2023-07-19 10:00:00,2069.66
971,2023-07-19 11:00:00,2174.54
972,2023-07-19 12:00:00,2087.2
973,2023-07-19 13:00:00,2266.15
974,2023-07-19 14:00:00,2256.1
975,2023-07-19 15:00:00,2211.07
976,2023-07-19 16:00:00,2132.65
977,2023-07-19 17:00:00,2079.63
978,2023-07-19 18:00:00,2133.52
979,2023-07-19 19:00:00,2184.83
980,2023-07-19 20:00:00,2092.47
981,2023-07-19 21:00:00,1869.7
982,2023-07-19 22:00:00,1805.3
983,2023-07-19 23:00:00,1740.52
984,2023-07-20 00:00:00,1824.91
985,2023-07-20 01:00:00,1767.28
986,2023-07-20 02:00:00,1828.01
987,2023-07-20 03:00:00,2056.39
988,2023-07-20 04:00:00,1974.48
989,2023-07-20 05:00:00,1743.83
990,2023-07-20 06:00:00,2000.46
991,2023-07-20 07:00:00,2069.41
992,2023-07-20 08:00:00,1783.57
993,2023-07-20 09:00:00,1688.09
994,2023-07-20 10:00:00,1879.63
995,2023-07-20 11:00:00,2270.1
996,2023-07-20 12:00:00,2246.83
997,2023-07-20 13:00:00,2335.31
998,2023-07-20 14:00:00,2253.31
999,2023-07-20 15:00:00,2230.04
1000,2023-07-20 16:00:00,2106.83
1001,2023-07-20 17:00:00,2119.41
1002,2023-07-20 18:00:00,2163.39
1003,2023-07-20 19:00:00,2152.19
1004,2023-07-20 20:00:00,2048.1
1005,2023-07-20 21:00:00,1849.63
1006,2023-07-20 22:00:00,1788.15
1007,2023-07-20 23:00:00,1753.14
1008,2023-07-21 00:00:00,1871.39
1009,2023-07-21 01:00:00,1821.96
1010,2023-07-21 02:00:00,1816.4
1011,2023-07-21 03:00:00,2052.61
1012,2023-07-21 04:00:00,1948.83
1013,2023-07-21 05:00:00,1801.22
1014,2023-07-21 06:00:00,1985.16
1015,2023-07-21 07:00:00,2055.38
1016,2023-07-21 08:00:00,1742.33
1017,2023-07-21 09:00:00,1686.43
1018,2023-07-21 10:00:00,2041.75
1019,2023-07-21 11:00:00,2295.3
1020,2023-07-21 12:00:00,2204.47
1021,2023-07-21 13:00:00,2211.88
1022,2023-07-21 14:00:00,2184.46
1023,2023-07-21 15:00:00,2107.97
1024,2023-07-21 16:00:00,2079.52
1025,2023-07-21 17:00:00,2070.06
1026,2023-07-21 18:00:00,2099.71
1027,2023-07-21 19:00:00,2052.86
1028,2023-07-21 20:00:00,1962.25
1029,2023-07-21 21:00:00,1833.18
1030,2023-07-21 22:00:00,1727.39
1031,2023-07-21 23:00:00,1695.45
1032,2023-07-22 00:00:00,1757.65
1033,2023-07-22 01:00:00,1818.94
1034,2023-07-22 02:00:00,1592.96
1035,2023-07-22 03:00:00,1688.09
1036,2023-07-22 04:00:00,1904.55
1037,2023-07-22 05:00:00,2141.17
1038,2023-07-22 06:00:00,1656.13
1039,2023-07-22 07:00:00,1954.37
1040,2023-07-22 08:00:00,1528.83
1041,2023-07-22 09:00:00,1480.05
1042,2023-07-22 10:00:00,2125.34
1043,2023-07-22 11:00:00,2180.25
1044,2023-07-22 12:00:00,1947.11
1045,2023-07-22 13:00:00,2000.17
1046,2023-07-22 14:00:00,1957.7
1047,2023-07-22 15:00:00,1765.13
1048,2023-07-22 16:00:00,1817.82
1049,2023-07-22 17:00:00,1746.58
1050,2023-07-22 18:00:00,1711.2
1051,2023-07-22 19:00:00,1724.84
1052,2023-07-22 20:00:00,1670.01
1053,2023-07-22 21:00:00,1390.16
1054,2023-07-22 22:00:00,1512.08
1055,2023-07-22 23:00:00,1603.63
1056,2023-07-23 00:00:00,1573.89
1057,2023-07-23 01:00:00,1766.33
1058,2023-07-23 02:00:00,1719.38
1059,2023-07-23 03:00:00,1729.92
1060,2023-07-23 04:00:00,2069.13
1061,2023-07-23 05:00:00,2117.34
1062,2023-07-23 06:00:00,1933.95
1063,2023-07-23 07:00:00,2144.48
1064,2023-07-23 08:00:00,1589.87
1065,2023-07-23 09:00:00,1373.93
1066,2023-07-23 10:00:00,2452.91
1067,2023-07-23 11:00:00,2210.25
1068,2023-07-23 12:00:00,1874.93
1069,2023-07-23 13:00:00,1893.82
1070,2023-07-23 14:00:00,1827.23
1071,2023-07-23 15:00:00,1679.69
1072,2023-07-23 16:00:00,1694.88
1073,2023-07-23 17:00:00,1683.4
1074,2023-07-23 18:00:00,1598.02
1075,2023-07-23 19:00:00,1646.55
1076,2023-07-23 20:00:00,1668.56
1077,2023-07-23 21:00:00,1609.15
1078,2023-07-23 22:00:00,1733.29
1079,2023-07-23 23:00:00,1791.26
1080,2023-07-24 00:00:00,1875.29
1081,2023-07-24 01:00:00,1931.68
1082,2023-07-24 02:00:00,1961.43
1083,2023-07-24 03:00:00,1985.93
1084,2023-07-24 04:00:00,2425.54
1085,2023-07-24 05:00:00,2020.2
1086,2023-07-24 06:00:00,1838.46
1087,2023-07-24 07:00:00,1848.61
1088,2023-07-24 08:00:00,1669.11
1089,2023-07-24 09:00:00,1610.5
1090,2023-07-24 10:00:00,2191.53
1091,2023-07-24 11:00:00,2459.2
1092,2023-07-24 12:00:00,2188.82
1093,2023-07-24 13:00:00,2339.55
1094,2023-07-24 14:00:00,2288.0
1095,2023-07-24 15:00:00,2223.07
1096,2023-07-24 16:00:00,2102.05
1097,2023-07-24 17:00:00,2098.14
1098,2023-07-24 18:00:00,2101.03
1099,2023-07-24 19:00:00,2092.88
1100,2023-07-24 20:00:00,2067.2
1101,2023-07-24 21:00:00,1737.8
1102,2023-07-24 22:00:00,1709.34
1103,2023-07-24 23:00:00,1755.85
1104,2023-07-25 00:00:00,1833.61
1105,2023-07-25 01:00:00,1868.11
1106,2023-07-25 02:00:00,1803.08
1107,2023-07-25 03:00:00,2021.07
1108,2023-07-25 04:00:00,1981.67
1109,2023-07-25 05:00:00,1933.68
1110,2023-07-25 06:00:00,1884.97
1111,2023-07-25 07:00:00,1943.85
1112,2023-07-25 08:00:00,1645.51
1113,2023-07-25 09:00:00,1658.14
1114,2023-07-25 10:00:00,1787.94
1115,2023-07-25 11:00:00,2191.23
1116,2023-07-25 12:00:00,2077.03
1117,2023-07-25 13:00:00,2096.97
1118,2023-07-25 14:00:00,2156.51
1119,2023-07-25 15:00:00,2197.73
1120,2023-07-25 16:00:00,2044.88
1121,2023-07-25 17:00:00,2103.1
1122,2023-07-25 18:00:00,2204.48
1123,2023-07-25 19:00:00,2126.58
1124,2023-07-25 20:00:00,2045.27
1125,2023-07-25 21:00:00,1875.33
1126,2023-07-25 22:00:00,1740.15
1127,2023-07-25 23:00:00,1662.95
1128,2023-07-26 00:00:00,1777.85
1129,2023-07-26 01:00:00,1868.99
1130,2023-07-26 02:00:00,1743.14
1131,2023-07-26 03:00:00,1848.05
1132,2023-07-26 04:00:00,1767.79
1133,2023-07-26 05:00:00,1667.75
1134,2023-07-26 06:00:00,1814.9
1135,2023-07-26 07:00:00,2107.5
1136,2023-07-26 08:00:00,1951.71
1137,2023-07-26 09:00:00,1907.41
1138,2023-07-26 10:00:00,2110.37
1139,2023-07-26 11:00:00,2213.54
1140,2023-07-26 12:00:00,2127.06
1141,2023-07-26 13:00:00,2188.86
1142,2023-07-26 14:00:00,2235.75
1143,2023-07-26 15:00:00,2152.28
1144,2023-07-26 16:00:00,2146.96
1145,2023-07-26 17:00:00,2166.61
1146,2023-07-26 18:00:00,2185.74
1147,2023-07-26 19:00:00,2177.97
1148,2023-07-26 20:00:00,2064.96
1149,2023-07-26 21:00:00,1860.95
1150,2023-07-26 22:00:00,1818.03
1151,2023-07-26 23:00:00,1786.51
1152,2023-07-27 00:00:00,1857.64
1153,2023-07-27 01:00:00,1881.03
1154,2023-07-27 02:00:00,1920.26
1155,2023-07-27 03:00:00,2173.9
1156,2023-07-27 04:00:00,2268.84
1157,2023-07-27 05:00:00,1758.67
1158,2023-07-27 06:00:00,1674.23
1159,2023-07-27 07:00:00,2085.29
1160,2023-07-27 08:00:00,1712.83
1161,2023-07-27 09:00:00,1579.74
1162,2023-07-27 10:00:00,2341.13
1163,2023-07-27 11:00:00,2317.68
1164,2023-07-27 12:00:00,2214.53
1165,2023-07-27 13:00:00,2225.23
1166,2023-07-27 14:00:00,2253.56
1167,2023-07-27 15:00:00,2207.26
1168,2023-07-27 16:00:00,2172.95
1169,2023-07-27 17:00:00,2108.93
1170,2023-07-27 18:00:00,2085.66
1171,2023-07-27 19:00:00,2061.44
1172,2023-07-27 20:00:00,2051.2
1173,2023-07-27 21:00:00,1890.12
1174,2023-07-27 22:00:00,1770.88
1175,2023-07-27 23:00:00,1729.51
1176,2023-07-28 00:00:00,1834.11
1177,2023-07-28 01:00:00,1852.46
1178,2023-07-28 02:00:00,1870.68
1179,2023-07-28 03:00:00,2036.56
1180,2023-07-28 04:00:00,1917.2
1181,2023-07-28 05:00:00,1767.22
1182,2023-07-28 06:00:00,1913.17
1183,2023-07-28 07:00:00,2194.12
1184,2023-07-28 08:00:00,1914.68
1185,2023-07-28 09:00:00,1911.69
1186,2023-07-28 10:00:00,2024.61
1187,2023-07-28 11:00:00,2321.76
1188,2023-07-28 12:00:00,2205.55
1189,2023-07-28 13:00:00,2185.33
1190,2023-07-28 14:00:00,2185.7
1191,2023-07-28 15:00:00,2159.39
1192,2023-07-28 16:00:00,2114.14
1193,2023-07-28 17:00:00,2091.18
1194,2023-07-28 18:00:00,2089.51
1195,2023-07-28 19:00:00,2100.0
1196,2023-07-28 20:00:00,2000.46
1197,2023-07-28 21:00:00,1821.41
1198,2023-07-28 22:00:00,1749.87
1199,2023-07-28 23:00:00,1772.35
1200,2023-07-29 00:00:00,1799.92
1201,2023-07-29 01:00:00,1795.96
1202,2023-07-29 02:00:00,1879.35
1203,2023-07-29 03:00:00,2072.74
1204,2023-07-29 04:00:00,1683.93
1205,2023-07-29 05:00:00,1483.13
1206,2023-07-29 06:00:00,1684.65
1207,2023-07-29 07:00:00,2038.09
1208,2023-07-29 08:00:00,1621.73
1209,2023-07-29 09:00:00,1485.88
1210,2023-07-29 10:00:00,2101.73
1211,2023-07-29 11:00:00,2168.59
1212,2023-07-29 12:00:00,1998.86
1213,2023-07-29 13:00:00,1956.55
1214,2023-07-29 14:00:00,1909.2
1215,2023-07-29 15:00:00,1785.86
1216,2023-07-29 16:00:00,1800.54
1217,2023-07-29 17:00:00,1702.88
1218,2023-07-29 18:00:00,1683.21
1219,2023-07-29 19:00:00,1705.73
1220,2023-07-29 20:00:00,1659.97
1221,2023-07-29 21:00:00,1383.6
1222,2023-07-29 22:00:00,1599.8
1223,2023-07-29 23:00:00,1556.26
1224,2023-07-30 00:00:00,1550.34
1225,2023-07-30 01:00:00,1733.78
1226,2023-07-30 02:00:00,1684.88
1227,2023-07-30 03:00:00,1716.72
1228,2023-07-30 04:00:00,2050.2
1229,2023-07-30 05:00:00,2416.32
1230,2023-07-30 06:00:00,2032.84
1231,2023-07-30 07:00:00,2084.73
1232,2023-07-30 08:00:00,1925.82
1233,2023-07-30 09:00:00,1795.03
1234,2023-07-30 10:00:00,2176.22
1235,2023-07-30 11:00:00,1773.7
1236,2023-07-30 12:00:00,1414.21
1237,2023-07-30 13:00:00,1643.61
1238,2023-07-30 14:00:00,1762.53
1239,2023-07-30 15:00:00,1600.04
1240,2023-07-30 16:00:00,1684.48
1241,2023-07-30 17:00:00,1533.78
1242,2023-07-30 18:00:00,1520.43
1243,2023-07-30 19:00:00,1603.58
1244,2023-07-30 20:00:00,1616.58
1245,2023-07-30 21:00:00,1534.61
1246,2023-07-30 22:00:00,1592.37
1247,2023-07-30 23:00:00,1677.13
1248,2023-07-31 00:00:00,1746.3
1249,2023-07-31 01:00:00,1942.76
1250,2023-07-31 02:00:00,1503.07
1251,2023-07-31 03:00:00,1832.01
1252,2023-07-31 04:00:00,2029.65
1253,2023-07-31 05:00:00,1954.24
1254,2023-07-31 06:00:00,1915.95
1255,2023-07-31 07:00:00,1861.31
1256,2023-07-31 08:00:00,1569.09
1257,2023-07-31 09:00:00,1693.56
1258,2023-07-31 10:00:00,2085.88
1259,2023-07-31 11:00:00,2452.68
1260,2023-07-31 12:00:00,2219.3
1261,2023-07-31 13:00:00,2250.83
1262,2023-07-31 14:00:00,2298.58
1263,2023-07-31 15:00:00,2343.25
1264,2023-07-31 16:00:00,2326.24
1265,2023-07-31 17:00:00,2164.92
1266,2023-07-31 18:00:00,2181.23
1267,2023-07-31 19:00:00,2164.32
1268,2023-07-31 20:00:00,2165.65
1269,2023-07-31 21:00:00,1932.35
1270,2023-07-31 22:00:00,1810.0
1271,2023-07-31 23:00:00,1776.74
1272,2023-08-01 00:00:00,1912.68
1273,2023-08-01 01:00:00,1879.93
1274,2023-08-01 02:00:00,1921.71
1275,2023-08-01 03:00:00,1994.19
1276,2023-08-01 04:00:00,1748.61
1277,2023-08-01 05:00:00,1783.53
1278,2023-08-01 06:00:00,1841.0
1279,2023-08-01 07:00:00,2061.98
1280,2023-08-01 08:00:00,1770.49
1281,2023-08-01 09:00:00,1964.78
1282,2023-08-01 10:00:00,2315.47
1283,2023-08-01 11:00:00,2174.36
1284,2023-08-01 12:00:00,2057.12
1285,2023-08-01 13:00:00,2215.31
1286,2023-08-01 14:00:00,2331.51
1287,2023-08-01 15:00:00,2309.18
1288,2023-08-01 16:00:00,2061.66
1289,2023-08-01 17:00:00,2202.9
1290,2023-08-01 18:00:00,2177.32
1291,2023-08-01 19:00:00,2210.94
1292,2023-08-01 20:00:00,2201.09
1293,2023-08-01 21:00:00,1878.35
1294,2023-08-01 22:00:00,1819.52
1295,2023-08-01 23:00:00,1783.97
1296,2023-08-02 00:00:00,1791.17
1297,2023-08-02 01:00:00,1809.7
1298,2023-08-02 02:00:00,1824.29
1299,2023-08-02 03:00:00,2240.22
1300,2023-08-02 04:00:00,2066.61
1301,2023-08-02 05:00:00,1713.09
1302,2023-08-02 06:00:00,1930.33
1303,2023-08-02 07:00:00,2077.04
1304,2023-08-02 08:00:00,1720.45
1305,2023-08-02 09:00:00,1777.51
1306,2023-08-02 10:00:00,1993.8
1307,2023-08-02 11:00:00,2123.87
1308,2023-08-02 12:00:00,2037.26
1309,2023-08-02 13:00:00,2203.16
1310,2023-08-02 14:00:00,2291.64
1311,2023-08-02 15:00:00,2194.21
1312,2023-08-02 16:00:00,2213.41
1313,2023-08-02 17:00:00,2102.15
1314,2023-08-02 18:00:00,2106.4
1315,2023-08-02 19:00:00,2170.4
1316,2023-08-02 20:00:00,2073.63
1317,2023-08-02 21:00:00,1845.67
1318,2023-08-02 22:00:00,1717.17
1319,2023-08-02 23:00:00,1621.08
1320,2023-08-03 00:00:00,1680.54
1321,2023-08-03 01:00:00,1646.64
1322,2023-08-03 02:00:00,1691.91
1323,2023-08-03 03:00:00,1947.4
1324,2023-08-03 04:00:00,1532.46
1325,2023-08-03 05:00:00,1742.24
1326,2023-08-03 06:00:00,1946.46
1327,2023-08-03 07:00:00,2112.13
1328,2023-08-03 08:00:00,1832.92
1329,2023-08-03 09:00:00,1816.44
1330,2023-08-03 10:00:00,1994.72
1331,2023-08-03 11:00:00,2323.18
1332,2023-08-03 12:00:00,2224.77
1333,2023-08-03 13:00:00,2201.7
1334,2023-08-03 14:00:00,2304.63
1335,2023-08-03 15:00:00,2179.66
1336,2023-08-03 16:00:00,2117.75
1337,2023-08-03 17:00:00,2120.22
1338,2023-08-03 18:00:00,2093.13
1339,2023-08-03 19:00:00,2120.48
1340,2023-08-03 20:00:00,2047.46
1341,2023-08-03 21:00:00,1873.96
1342,2023-08-03 22:00:00,1770.99
1343,2023-08-03 23:00:00,1675.71
1344,2023-08-04 00:00:00,1737.44
1345,2023-08-04 01:00:00,1759.77
1346,2023-08-04 02:00:00,1943.61
1347,2023-08-04 03:00:00,2163.39
1348,2023-08-04 04:00:00,2069.71
1349,2023-08-04 05:00:00,1799.25
1350,2023-08-04 06:00:00,2112.82
1351,2023-08-04 07:00:00,2185.58
1352,2023-08-04 08:00:00,2086.39
1353,2023-08-04 09:00:00,1637.07
1354,2023-08-04 10:00:00,2299.68
1355,2023-08-04 11:00:00,2371.2
1356,2023-08-04 12:00:00,2313.31
1357,2023-08-04 13:00:00,2279.87
1358,2023-08-04 14:00:00,2352.47
1359,2023-08-04 15:00:00,2318.99
1360,2023-08-04 16:00:00,2130.98
1361,2023-08-04 17:00:00,2134.67
1362,2023-08-04 18:00:00,2174.67
1363,2023-08-04 19:00:00,2141.38
1364,2023-08-04 20:00:00,2021.72
1365,2023-08-04 21:00:00,1892.27
1366,2023-08-04 22:00:00,1763.71
1367,2023-08-04 23:00:00,1769.22
1368,2023-08-05 00:00:00,1771.14
1369,2023-08-05 01:00:00,1678.77
1370,2023-08-05 02:00:00,1628.45
1371,2023-08-05 03:00:00,1764.03
1372,2023-08-05 04:00:00,1491.23
1373,2023-08-05 05:00:00,1701.91
1374,2023-08-05 06:00:00,1924.42
